#taxpath	ASW-S_2.bins	ASW-S_4.bins	ASW-S_5.bins	ASW_1.bins	ASW_2.bins	ASW_3.bins	ASW_4.bins	ASW_5.bins	Control1.bins	Control2.bins	Control3.bins	Control4.bins	Control5.bins	Field1.bins	Field2.bins	Field3.bins	Field4.bins	Field5.bins	SO4_1.bins	SO4_2.bins	SO4_3.bins	SO4_4.bins	SO4_5.bins
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusAdlerbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_225170	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusAdlerbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_222526	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusAdlerbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_173947	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusAdlerbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_172870	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	2	0	3	0	1	0	1	2
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusAdlerbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_164812	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusAdlerbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_164797	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusAdlerbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_164793	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusAdlerbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_155666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusAdlerbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_155606	0	0	0	0	0	0	1	0	0	0	0	0	0	5	6	3	4	2	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusAdlerbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_137660	0	0	0	0	0	1	0	0	0	0	0	0	0	4	4	2	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusAdlerbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_136264	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusAdlerbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_120929	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusAdlerbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_116024	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__32-520;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_123445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusWoesebacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_84729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusWoesebacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_84728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusWoesebacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_6341	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusWoesebacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_49810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusWoesebacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_41290	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusWoesebacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_209160	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusWoesebacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_18983	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusWoesebacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_178950	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusWoesebacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_178748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusWoesebacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_176630	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusWoesebacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_157963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusWoesebacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_108646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusShapirobacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_41325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusShapirobacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_178072	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusRoizmanbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_166024	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusPacebacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_39658	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusLevybacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_99627	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusLevybacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_59548	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusLevybacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_54899	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusLevybacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_41310	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusLevybacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_41299	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusLevybacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_3664	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusLevybacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_218155	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusLevybacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_188504	1	0	6	2	0	0	0	0	1	0	0	0	0	2	3	5	3	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusLevybacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_188391	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusLevybacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_173374	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusLevybacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_16806	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	1	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusLevybacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_16771	0	0	4	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusLevybacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_14874	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusLevybacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_127230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusLevybacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_119851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusLevybacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_115897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusGottesmanbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_59558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusGottesmanbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_227001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusGottesmanbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_178464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusGottesmanbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_139507	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusGottesmanbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_102697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusDaviesbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_59556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusDaviesbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_59547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusDaviesbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_54739	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusDaviesbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_49590	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusDaviesbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_226981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusDaviesbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_157575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusCurtissbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_226977	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusCollierbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_37007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusCollierbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_209216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusCollierbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_152173	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__CandidatusPeribacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_98806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__CandidatusPeribacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_98193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__CandidatusPeribacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_61181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__CandidatusPeribacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_59541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__CandidatusPeribacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_59540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__CandidatusPeribacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_59532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__CandidatusPeribacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_59530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__CandidatusPeribacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_227049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__CandidatusPeribacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_227048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__CandidatusPeribacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_174586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__CandidatusPeribacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_173889	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__CandidatusPeribacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_164761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__CandidatusPeribacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_143380	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__CandidatusPeribacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_136456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__CandidatusPeribacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_121710	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	3	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__AbsconditabacterialesSR1;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_169920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Dojkabacteria;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_50385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__CPR2;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_24239	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Berkelbacteria;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_84990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Berkelbacteria;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_33371	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Berkelbacteria;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_223412	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Berkelbacteria;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_223396	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Berkelbacteria;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_213045	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Berkelbacteria;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_149959	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Berkelbacteria;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_144613	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Berkelbacteria;order__unknown;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_118918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusMagasanikbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_98699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusMagasanikbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_96960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusMagasanikbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_91571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusMagasanikbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_8593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusMagasanikbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_49903	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusMagasanikbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_43023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusMagasanikbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_43012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusMagasanikbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_43004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusMagasanikbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_43002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusMagasanikbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_228826	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusMagasanikbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_227021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusMagasanikbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_227020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusMagasanikbacteria;family__unknown;genus__unknown;otu__silva_138_complink_cons_otu_209199	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
